BlobID,Compound.Name,Library Name,Library Match Factor,Library Reverse Match Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber
924,1202_1412_blob_924,amz_lib_1202_1412,999,999,C7 acid,438,531,1591.256831,,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",624,645,,C15H30O4Si,302,myrc_ox_L_blob_754,662,702,1588
930,1202_1412_blob_930,amz_lib_1202_1412,999,999,C7 acid,427,568,1893.959732,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",749,796,,C13H26BNO6Si,331,limonox_S_blob_725,706,779,1893
937,1202_1412_blob_937,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",578,616,1931.543624,1931,"10,12,14-Nonacosatriynoic acid",669,672,,C29H46O2,426,limonox_S_blob_847,603,683,1925
944,1202_1412_blob_944,amz_lib_1202_1412,999,999,C9 Diacid (azelaic acid),470,569,1816.107383,1822,"α-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",696,718,,C27H52N2O10Si3,648,apin_ox_L_blob_532,578,671,1821
954,1202_1412_blob_954,amz_lib_1202_1412,999,999,C7 acid,263,264,1344.327468,,"1,2-Benzenedicarboxylic acid",911,913,1643,C8H6O4,166,bcp_ox_L_blob_714,327,327,1337
961,1202_1412_blob_961,amz_lib_1202_1412,999,999,farnesol,472,515,1828.187919,1832,"α-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",636,655,,C14H31BO6Si2,362,apin_ox_S_blob_616,612,663,1823
969,1202_1412_blob_969,amz_lib_1202_1412,999,999,C7 acid,408,536,1749.090909,,"Dodecanoic acid, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a-dihydroxy-4-(hydroxymethyl)-1,1,7,9-tetramethyl-11-oxo-1H-2,8a-methanocyclopenta[a]cyclopropa[e]cyclodecen-6-yl ester, [1aR-(1aα,2α,5ß,5aß,6ß,8aα,9α,10aα)]-",642,642,,C32H50O6,530,limonox_L_blob_547,560,601,1746
987,1202_1412_blob_987,amz_lib_1202_1412,999,999,beta-caryophyllene aldehyde,628,668,1721.212121,1715,"5,6,6-Trimethyl-5-(3-oxobut-1-enyl)-1-oxaspiro[2.5]octan-4-one",757,776,,C14H20O3,236,limonox_S_blob_646,573,602,1711
990,1202_1412_blob_990,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",578,686,1943.624161,1931,"6-Hydroxy-1-oxogermacr-4,10(15),11(13)-trien-12,8-olide",641,738,,C15H18O4,262,bcp_ox_L_blob_678,584,656,1959
994,1202_1412_blob_994,amz_lib_1202_1412,999,999,"beta-nocaryophyllinic acid, TMS",608,618,2122.962963,2127,"3-(1,5-Dimethyl-hexa-1,4-dienyl)-2,2-dimethyl-4-trimethylsilylcyclopentanol",643,704,,C18H34OSi,294,limonox_S_blob_905,537,621,2120
997,1202_1412_blob_997,amz_lib_1202_1412,999,999,C7 acid,435,543,1809.395973,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",735,757,,C14H31BO6Si2,362,limonox_S_blob_671,631,689,1817
1013,1202_1412_blob_1013,amz_lib_1202_1412,999,999,"2-Ketoglutaric acid, tri-TMS",483,531,1635.151515,1629,"1,3-Dioxolane-4-prop-2-enoic acid, 2,2-dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)propyl]-, methyl ester",596,619,,C18H34O6Si,374,myrc_ox_L_blob_613,639,665,1627
1018,1202_1412_blob_1018,amz_lib_1202_1412,999,999,C7 acid,467,581,1795.151515,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",730,753,,C13H26BNO6Si,331,limonox_L_blob_644,615,677,1808
1021,1202_1412_blob_1021,amz_lib_1202_1412,999,999,C7 acid,543,670,1940.939597,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",671,687,,C13H26BNO6Si,331,limonox_S_blob_706,511,534,1947
1033,1202_1412_blob_1033,amz_lib_1202_1412,999,999,octadecanal,657,704,2056.296296,2056,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",729,751,,C20H40O2,312,bcp_ox_L_blob_609,557,602,2064
1038,1202_1412_blob_1038,amz_lib_1202_1412,999,999,phthalic acid,498,687,1715.151515,1714,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",679,709,,C13H26BNO6Si,331,limonox_S_blob_775,638,710,1722
1044,1202_1412_blob_1044,amz_lib_1202_1412,999,999,C7 acid,445,576,1953.020134,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",759,800,,C13H26BNO6Si,331,limonox_S_blob_685,646,728,1963
1051,1202_1412_blob_1051,amz_lib_1202_1412,999,999,mannosan,473,516,1711.515152,1706,"4,6-Diketooctanoic acid,O,O'- bis(trimethylsilyl)",640,646,,C14H28O4Si2,316,limonox_S_blob_648,631,651,1709
1054,1202_1412_blob_1054,amz_lib_1202_1412,999,999,C9 Diacid (azelaic acid),392,558,1808.053691,1822,"Acetopyruvic acid, tris(trimethylsilyl)-",629,687,,C14H30O4Si3,346,myrc_ox_L_blob_640,600,673,1816
1064,1202_1412_blob_1064,amz_lib_1202_1412,999,999,farnesol,555,630,1836.241611,1832,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",745,761,,C14H31BO6Si2,362,limonox_S_blob_823,664,756,1843
1066,1202_1412_blob_1066,amz_lib_1202_1412,999,999,farnesol,466,542,1836.241611,1832,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,678,,C13H26BNO6Si,331,limonox_S_blob_705,618,689,1829
1067,1202_1412_blob_1067,amz_lib_1202_1412,999,999,C7 acid,407,498,1907.38255,,Ethyltrimethylsilyl dipropylmalonate,645,691,,C14H28O4Si,288,limonox_S_blob_814,606,690,1899
1073,1202_1412_blob_1073,amz_lib_1202_1412,999,999,galactosan,511,553,1688.484848,1684,"α-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",673,699,,C16H37BO6Si3,420,limonox_L_blob_554,606,659,1678
1076,1202_1412_blob_1076,amz_lib_1202_1412,999,999,C7 acid,427,558,1792.727273,,"5,8-Dihydroxy-4a-methyl-3,4,4b,5,6,7,8,8a,9,10-decahydrophenanthren-2-one, 2TMS derivative",644,660,,C21H38O3Si2,394,apin_ox_S_blob_708,650,737,1784
1087,1202_1412_blob_1087,amz_lib_1202_1412,999,999,"beta-caryophyllinic acid, TMS",498,664,2044.444444,2060,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",710,745,,C13H26BNO6Si,331,limonox_S_blob_687,444,584,
1090,1202_1412_blob_1090,amz_lib_1202_1412,999,999,C10 diacid (sebacic acid),424,490,1914.09396,1922,"t-Butyl-(2-[3-(2,2-dimethyl-6-methylene-cyclohexyl)-propyl]-[1,3]dithian-2-yl)-dimethyl-silane",613,632,,C22H42S2Si,398,limonox_S_blob_716,535,565,1911
1098,1202_1412_blob_1098,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",518,627,1919.463087,1931,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",732,759,,C13H26BNO6Si,331,limonox_S_blob_847,603,673,1925
1106,1202_1412_blob_1106,amz_lib_1202_1412,999,999,"beta-nocaryophyllinic acid, TMS",471,497,2121.481481,2127,"2-2'-Diphenic acid, di(trimethylsilyl) ester",681,777,,C20H26O4Si2,386,limonox_S_blob_905,474,683,2120
1108,1202_1412_blob_1108,amz_lib_1202_1412,999,999,C7 acid,441,570,2011.851852,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",722,774,,C13H26BNO6Si,331,limonox_S_blob_788,464,669,1989
1120,1202_1412_blob_1120,amz_lib_1202_1412,999,999,farnesol,563,623,1829.530201,1832,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",710,729,,C14H31BO6Si2,362,apin_ox_S_blob_616,622,701,1823
1125,1202_1412_blob_1125,amz_lib_1202_1412,999,999,C7 acid,357,503,1808.053691,,"Ethylmethylmalonic acid, bis(trimethylsilyl) ester",634,707,,C12H26O4Si2,290,myrc_ox_L_blob_640,591,626,1816
1152,1202_1412_blob_1152,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",517,663,1946.308725,1931,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",766,802,,C13H26BNO6Si,331,bcp_ox_L_blob_678,629,690,1959
1157,1202_1412_blob_1157,amz_lib_1202_1412,999,999,C7 acid,423,534,1897.986577,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",664,671,,C14H31BO6Si2,362,limonox_S_blob_725,625,662,1893
1161,1202_1412_blob_1161,amz_lib_1202_1412,999,999,"beta-caryophyllinic acid, TMS",542,674,2066.666667,2060,"3,4,7,8-Tetraazatricyclo[4.2.2.0(1,5)]dec-9-ene-3,4:7,8-bis(N-methyldicarboximide), 2,2-diphenyl-",626,637,,C24H20N6O4,456,myrc_ox_L_blob_548,418,477,2075
1163,1202_1412_blob_1163,amz_lib_1202_1412,999,999,C7 acid,528,663,2040,,"10,12-Docosadiynedioic acid, 2TMS derivative",678,695,,C28H50O4Si2,506,myrc_ox_L_blob_548,498,741,2075
1169,1202_1412_blob_1169,amz_lib_1202_1412,999,999,C7 acid,411,554,2004.444444,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",691,756,,C13H26BNO6Si,331,limonox_S_blob_788,513,648,1989
1178,1202_1412_blob_1178,amz_lib_1202_1412,999,999,C7 acid,441,515,1568.306011,,"cis-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",673,692,,C14H28O4Si2,316,apin_ox_L_blob_567,810,824,1566
1181,1202_1412_blob_1181,amz_lib_1202_1412,999,999,C7 acid,395,537,2085.925926,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",680,753,,C13H26BNO6Si,331,bcp_ox_L_blob_989,528,588,2087
1191,1202_1412_blob_1191,amz_lib_1202_1412,999,999,C7 acid,418,536,1786.666667,,Ethyltrimethylsilyl dipropylmalonate,641,682,,C14H28O4Si,288,limonox_S_blob_733,684,762,1786
1193,1202_1412_blob_1193,amz_lib_1202_1412,999,999,bisabolol,486,551,1766.060606,1770,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",624,690,,C13H27Cl3O4Si2,408,myrc_ox_L_blob_727,646,751,1774
1196,1202_1412_blob_1196,amz_lib_1202_1412,999,999,C7 acid,449,585,1977.181208,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",749,796,,C13H26BNO6Si,331,limonox_S_blob_685,585,709,1963
1207,1202_1412_blob_1207,amz_lib_1202_1412,999,999,C7 acid,471,592,2151.111111,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",658,689,,C13H26BNO6Si,331,limonox_S_blob_701,481,577,
1210,1202_1412_blob_1210,amz_lib_1202_1412,999,999,Humulene,517,598,1490.710383,1490,"D-(-)-Citramalic acid, 3TMS derivative",788,847,1487,C14H32O5Si3,364,apin_ox_L_blob_619,572,724,1500
1219,1202_1412_blob_1219,amz_lib_1202_1412,999,999,C7 acid,405,505,1851.006711,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",650,667,,C14H31BO6Si2,362,limonox_L_blob_600,633,689,1843
1238,1202_1412_blob_1238,amz_lib_1202_1412,999,999,C7 acid,439,529,1735.757576,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,677,,C13H26BNO6Si,331,myrc_ox_L_blob_670,663,701,1741
1241,1202_1412_blob_1241,amz_lib_1202_1412,999,999,farnesol,465,584,1840.268456,1832,"ß-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",618,695,,C12H27BO5Si2,318,limonox_S_blob_823,629,695,1843
1246,1202_1412_blob_1246,amz_lib_1202_1412,999,999,C7 acid,434,581,1859.060403,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",722,754,,C13H26BNO6Si,331,limonox_S_blob_649,670,734,1868
1251,1202_1412_blob_1251,amz_lib_1202_1412,999,999,FAME18 (Methyl Stearate),487,624,2161.481481,2161,"Butanoic acid, 1a,2,5,5a,6,9,10,10a-octahydro-5a-hydroxy-4-(hydroxymethyl)-1,1,7,9-tetramethyl-6,11-dioxo-1H-2,8a-methanocyclopenta[a]cyclopropa[e]cyclodecen-5-yl ester, [1aR-(1aα,2α,5ß,5aß,8aα,9α,10aα)]-",631,632,,C24H32O6,416,apin_ox_S_blob_592,397,518,
1255,1202_1412_blob_1255,amz_lib_1202_1412,999,999,galactosan,470,523,1682.424242,1684,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",657,680,,C14H31BO6Si2,362,limonox_S_blob_720,636,696,1675
1263,1202_1412_blob_1263,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",589,654,1936.912752,1931,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",724,783,,C13H26BNO6Si,331,limonox_L_blob_589,583,635,1928
1266,1202_1412_blob_1266,amz_lib_1202_1412,999,999,galactosan,408,489,1686.060606,1684,"ß-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",582,617,,C27H52N2O10Si3,648,limonox_L_blob_554,537,660,1678
1268,1202_1412_blob_1268,amz_lib_1202_1412,999,999,"linoleic Acid, TMS",512,553,2252.8,2245,"α-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",633,669,,C17H34B2O6Si,384,limonox_S_blob_687,453,649,
1274,1202_1412_blob_1274,amz_lib_1202_1412,999,999,C7 acid,404,558,2007.407407,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",710,784,,C13H26BNO6Si,331,limonox_S_blob_788,457,624,1989
1280,1202_1412_blob_1280,amz_lib_1202_1412,999,999,C7 acid,430,509,1591.256831,,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)",634,638,,C21H50N2O6Si4,538,limonox_S_blob_802,634,681,1594
1309,1202_1412_blob_1309,amz_lib_1202_1412,999,999,pinic acid 1,599,665,1693.333333,1692,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",720,740,,C13H26BNO6Si,331,limonox_S_blob_665,676,737,1691
1325,1202_1412_blob_1325,amz_lib_1202_1412,999,999,"2-Ketoglutaric acid, tri-TMS",461,540,1619.393939,1629,"1,3-Dioxolane-4-prop-2-enoic acid, 2,2-dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)propyl]-, methyl ester",623,634,,C18H34O6Si,374,limonox_S_blob_672,613,651,1612
1332,1202_1412_blob_1332,amz_lib_1202_1412,999,999,C7 acid,367,441,2096.296296,,"7-Hydroxy-9-[2-(3-hydroxy-hept-6-enyl)-[1,3]dithian-2-yl]-non-4-ynoic acid",585,587,,C20H32O4S2,400,bcp_ox_L_blob_989,584,615,2087
1333,1202_1412_blob_1333,amz_lib_1202_1412,999,999,ketopinic acid,510,515,1526.775956,1530,"α-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",594,601,,C11H22B2O6Si,300,limonox_L_blob_615,824,827,1524
1339,1202_1412_blob_1339,amz_lib_1202_1412,999,999,"beta-nocaryophyllinic acid, TMS",402,562,2146.666667,2127,"Acetic acid, 4,5-dihydroxy-10,13-dimethyl-3-oxohexadecahydrocyclopenta[a]phenanthren-17-yl ester",642,655,,C21H32O5,364,bcp_ox_L_blob_988,417,669,2192
1341,1202_1412_blob_1341,amz_lib_1202_1412,999,999,"beta-nocaryophyllinic acid, TMS",443,567,2142.222222,2127,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",702,735,,C17H37BO6Si2,404,limonox_S_blob_905,479,716,2120
1342,1202_1412_blob_1342,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",609,653,1932.885906,1931,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",724,767,,C13H26BNO6Si,331,limonox_S_blob_847,591,681,1925
1343,1202_1412_blob_1343,amz_lib_1202_1412,999,999,C7 acid,409,549,2011.851852,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",719,779,,C13H26BNO6Si,331,limonox_S_blob_788,448,669,1989
1344,1202_1412_blob_1344,amz_lib_1202_1412,999,999,"beta-nocaryophyllinic acid, TMS",473,598,2142.222222,2127,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",677,735,,C13H26BNO6Si,331,limonox_S_blob_905,501,718,2120
1348,1202_1412_blob_1348,amz_lib_1202_1412,999,999,C7 acid,394,516,2151.111111,,"10,12-Docosadiynedioic acid, 2TMS derivative",634,646,,C28H50O4Si2,506,limonox_S_blob_701,412,532,
1352,1202_1412_blob_1352,amz_lib_1202_1412,999,999,"2-Ketoglutaric acid, tri-TMS",479,505,1632.727273,1629,"1-Hexadecanol, 2-methyl-",668,681,,C17H36O,256,myrc_ox_L_blob_627,560,585,1628
1369,1202_1412_blob_1369,amz_lib_1202_1412,999,999,C7 acid,379,505,1879.194631,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",698,731,,C13H26BNO6Si,331,limonox_S_blob_649,613,723,1868
1372,1202_1412_blob_1372,amz_lib_1202_1412,999,999,FAME16 (Methyl Palmitate),456,645,1957.04698,1957,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",697,732,,C14H31BO6Si2,362,limonox_S_blob_685,578,672,1963
1392,1202_1412_blob_1392,amz_lib_1202_1412,999,999,beta-nocaryophyllone aldehyde,418,493,1758.787879,1757,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",729,752,,C13H26BNO6Si,331,limonox_S_blob_888,622,711,1750
1395,1202_1412_blob_1395,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",538,628,1924.832215,1931,"ß-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",613,691,,C12H27BO5Si2,318,limonox_L_blob_552,643,691,1934
1414,1202_1412_blob_1414,amz_lib_1202_1412,999,999,C7 acid,396,528,2134.814815,,Prednisolone Acetate,611,617,,C23H30O6,402,limonox_S_blob_905,521,695,2120
1424,1202_1412_blob_1424,amz_lib_1202_1412,999,999,"beta-caryophyllinic acid, TMS",592,649,2056.296296,2060,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",711,770,,C13H26BNO6Si,331,bcp_ox_L_blob_609,521,588,2064
1431,1202_1412_blob_1431,amz_lib_1202_1412,999,999,"beta-caryophyllinic acid, TMS",579,676,2051.851852,2060,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",728,788,,C13H26BNO6Si,331,limonox_S_blob_701,432,560,
1437,1202_1412_blob_1437,amz_lib_1202_1412,999,999,C7 acid,424,500,1961.073826,,10-Methyl-8-tetradecen-1-ol acetate,568,613,,C17H32O2,268,bcp_ox_L_blob_678,515,547,1959
1438,1202_1412_blob_1438,amz_lib_1202_1412,999,999,bisabolol,410,479,1761.212121,1770,"Hexylmalonic acid, bis(trimethylsilyl)- ester",595,639,,C15H32O4Si2,332,apin_ox_L_blob_529,515,562,1770
1443,1202_1412_blob_1443,amz_lib_1202_1412,999,999,C12 diacid,454,532,2112.592593,2120,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",710,777,,C13H26BNO6Si,331,limonox_S_blob_687,449,641,
1445,1202_1412_blob_1445,amz_lib_1202_1412,999,999,pinonic acid,570,637,1555.191257,1550,4-Trimethylsilyloxy-3-heptene,634,903,,C10H22OSi,186,myrc_ox_L_blob_556,578,645,1546
1448,1202_1412_blob_1448,amz_lib_1202_1412,999,999,C7 acid,436,549,1841.610738,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",655,665,,C14H31BO6Si2,362,limonox_S_blob_823,627,686,1843
1458,1202_1412_blob_1458,amz_lib_1202_1412,999,999,C7 acid,455,565,1655.757576,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",700,731,,C13H26BNO6Si,331,myrc_ox_L_blob_630,616,683,1652
1459,1202_1412_blob_1459,amz_lib_1202_1412,999,999,C7 acid,413,550,2084.444444,,"α-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",575,683,,C14H31BO6Si2,362,limonox_S_blob_701,433,555,
1471,1202_1412_blob_1471,amz_lib_1202_1412,999,999,C17 acid,412,553,2189.62963,2177,"α-D-Mannopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",618,729,,C17H37BO6Si2,404,limonox_S_blob_701,429,560,
1480,1202_1412_blob_1480,amz_lib_1202_1412,999,999,Me-OH-glutatric acid,605,671,1614.545455,1623,"α-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",659,698,,C16H37BO6Si3,420,apin_ox_L_blob_544,595,651,1608
1488,1202_1412_blob_1488,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",518,541,1928.85906,1931,"1,3-Dioxolo[4,5-c]pyran-7-ol, tetrahydro-2,2-dimethyl-4-methoxy-7-[5-(t-butyldimethylsilyloxy)-4-methyl-2-hexenyl-",630,649,,C22H42O6Si,430,limonox_S_blob_847,481,520,1925
1496,1202_1412_blob_1496,amz_lib_1202_1412,999,999,C7 acid,409,480,1798.787879,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",636,651,,C13H26BNO6Si,331,limonox_L_blob_598,683,746,1795
1498,1202_1412_blob_1498,amz_lib_1202_1412,999,999,C7 acid,410,546,2158.518519,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,744,,C13H26BNO6Si,331,limonox_S_blob_687,443,613,
1499,1202_1412_blob_1499,amz_lib_1202_1412,999,999,isoeugenol,401,444,1598.907104,1591,"1-Phenyl-1-hepten-3-ol, (E)-, TMS derivative",607,639,,C16H26OSi,262,limonox_S_blob_1116,445,489,1588
1505,1202_1412_blob_1505,amz_lib_1202_1412,999,999,"beta-caryophyllinic acid, TMS",611,674,2066.666667,2060,"10,12-Docosadiynedioic acid, 2TMS derivative",682,690,,C28H50O4Si2,506,limonox_S_blob_583,553,653,2078
1513,1202_1412_blob_1513,amz_lib_1202_1412,999,999,C7 acid,423,531,2154.074074,,"10,12-Docosadiynedioic acid, 2TMS derivative",640,657,,C28H50O4Si2,506,limonox_S_blob_687,460,622,
1514,1202_1412_blob_1514,amz_lib_1202_1412,999,999,"beta-caryophyllonic acid, TMS",428,602,1946.308725,1931,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",687,727,,C13H26BNO6Si,331,limonox_S_blob_706,556,604,1947
1529,1202_1412_blob_1529,amz_lib_1202_1412,999,999,C7 acid,416,559,2091.851852,,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",685,738,,C14H31BO6Si2,362,limonox_S_blob_583,467,611,2078
1536,1202_1412_blob_1536,amz_lib_1202_1412,999,999,C7 acid,405,514,1954.362416,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",679,695,,C14H31BO6Si2,362,limonox_S_blob_685,578,665,1963
1537,1202_1412_blob_1537,amz_lib_1202_1412,999,999,C7 acid,354,485,1902.013423,,"Prost-13-en-1-oic acid, 9-(methoxyimino)-11,15-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester, (8.xi.,12.xi.)-",642,646,,C30H61NO5Si3,599,bcp_ox_L_blob_704,499,598,1903
1547,1202_1412_blob_1547,amz_lib_1202_1412,999,999,pinonic acid,441,504,1553.005464,1550,"Pentane-2,2-dicarboxylic acid, bis(trimethylsilyl) ester",659,686,,C13H28O4Si2,304,myrc_ox_L_blob_609,613,676,1543
1554,1202_1412_blob_1554,amz_lib_1202_1412,999,999,C7 acid,389,512,2032.592593,,"13-Retinoic acid, (Z)-, TMS derivative",611,615,,C23H36O2Si,372,limonox_S_blob_1216,220,690,2098
1563,1202_1412_blob_1563,amz_lib_1202_1412,999,999,C16 Acid,464,538,2081.481481,2078,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,680,,C13H26BNO6Si,331,limonox_S_blob_583,519,601,2078
1566,1202_1412_blob_1566,amz_lib_1202_1412,999,999,levoglucosan,430,483,1733.333333,1726,"α-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",596,667,,C11H22B2O6Si,300,limonox_S_blob_593,592,607,1732
1571,1202_1412_blob_1571,amz_lib_1202_1412,999,999,"beta-caryophyllinic acid, TMS",579,644,2054.814815,2060,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",730,762,,C13H26BNO6Si,331,bcp_ox_L_blob_758,441,563,2075
1579,1202_1412_blob_1579,amz_lib_1202_1412,999,999,C7 acid,408,506,2183.703704,,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",648,674,,C14H31BO6Si2,362,apin_ox_S_blob_592,448,610,
