"","BlobID","Compound.Name","Description","Group.Name","Constellation.Name","Inclusion","LRI.I","Library.RI","Library.ID","Library.Name","Library.NIST.ID","Library.Match.Factor","Library.Reverse.Match.Factor","Library.Probability","Review.Status","Internal.Standard","Retention.I..min.","Retention.II..sec.","Peak.Value","Volume","Quantifier.1.","Quantifier.2.","Quantifier.Response.1.","Quantifier.Response.2.","Volume.Ratio","File_num","Category","Filter_num","Filter_punches","IOP","AMZ_date","T_O_D","Date_num","Internal_load","External_load","r_date","LRI_diff","unique.analyte","comp.n","pct_of_samp","avgvol","avgdayvol","avgnightvol","max_vol","Day_dom","Day_night_diff","Day_night_diff_pct","n_Volume","bar"
"104",2049,"1205_0335_blob_1042",NA,NA,NA,FALSE,3437.36263736264,3439,9,"tot_amz_1205_0335_t",0,658,695,97.370002746582,NA,0,80.3487755700101,1.01566584912204,5.89721911988454,187.920985914687,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.63736263736246,1002,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,0.195520767843403,1
"105",1668,"1206_0924_blob_493",NA,NA,NA,FALSE,3393.10344827586,3398,39,"tot_amz_1206_0924_t",0,481,495,81.3300018310547,NA,0,79.5886857678893,0.746813124354442,9.99033076524938,219.214460495027,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,4.89655172413859,1002,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,0.352066987434474,1
"106",932,"1206_0924_blob_93",NA,NA,NA,FALSE,2993.93939393939,2994,28,"tot_amz_1206_0924_t",0,846,850,98.1900024414062,NA,0,72.7858820389087,0.587492991158828,40.1792201052922,398.659162407951,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.060606060605096,1002,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,0.424490873845821,1
"107",645,"1213_2145_blob_732",NA,NA,NA,FALSE,3089.13043478261,3088,14,"tot_amz_1213_2145_t",0,882,896,98.9899978637695,NA,0,74.4580796035743,0.706983091055539,121.59667400294,1211.56486726012,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.13043478260988,1002,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,0.42699701198058,1
"108",763,"1213_2145_blob_863",NA,NA,NA,FALSE,3291.95402298851,3292,40,"tot_amz_1213_2145_t",0,830,853,97.6100006103516,NA,0,77.9164882032237,0.72689810770499,75.5776021910715,880.979247776744,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.0459770114948697,1002,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,0.373612529898965,1
"109",818,"1213_2145_blob_976",NA,NA,NA,FALSE,3487.91208791209,3488,48,"tot_amz_1213_2145_t",0,860,875,98.379997253418,NA,0,81.2228788424489,0.806558174302798,61.1124302786193,737.309392088191,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.0879120879126276,1002,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,0.444274559407005,1
"110",696,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,900,903,96.7600021362305,NA,0,38.6578499236873,1.57328631530669,97.5584052279592,1566.27834909087,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.163934426229389,1002,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,0.529910833370392,1
"111",676,"1221_0832_blob_657",NA,NA,NA,FALSE,1336.66388395108,1335,212,"tot_amz_1221_0832_t",0,906,908,98.2300033569336,NA,0,29.2327363773901,0.786643157653346,105.642052474897,1048.86255781315,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.66388395108424,1002,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,0.349980917363503,1
"112",725,"1221_0832_blob_717",NA,NA,NA,FALSE,1503.82513661202,1504,183,"tot_amz_1221_0832_t",0,886,892,98.8899993896484,NA,0,35.6554952053104,0.348512791365406,85.5372431073338,1893.46492099069,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.174863387978348,1002,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,0.453117834831518,1
"113",805,"1221_0832_blob_785",NA,NA,NA,FALSE,3158.69565217391,3157,146,"tot_amz_1221_0832_t",0,812,824,93.9899978637695,NA,0,75.6742232869675,0.597450499483554,66.2803583120112,859.622956329,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.69565217391391,1002,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,0.321374734522311,1
"114",587,"1221_0832_blob_823",NA,NA,NA,FALSE,1636.58536585366,1638,117,"tot_amz_1221_0832_t",0,871,876,95.7799987792969,NA,0,40.1400250378228,0.288767741417051,331.338919664267,6430.49763388127,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.41463414634177,1002,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,0.530935447043586,1
"115",705,"1221_0832_blob_912",NA,NA,NA,FALSE,1781.70731707317,1782,50,"tot_amz_1221_0832_t",0,793,821,71.5400009155273,NA,0,44.6625593604412,0.647238041107183,93.9556214259355,1837.29298998211,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.292682926829457,1002,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.273833580591322,1
"116",957,"1128_1901_blob_958",NA,NA,NA,FALSE,2151.47058823529,2151,91,"tot_amz_1128_1901_t",0,848,854,93.6100006103516,NA,0,54.8085755334158,0.36841410988602,41.7916439015971,972.595608100335,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.470588235294144,972,9,100,1260.8930028702,864.623157660972,1756.23030938174,2278.78077549432,-891.607151720768,891.607151720768,1.03120896522457,0.426805254177799,1
"117",1078,"1129_1334_blob_1218",NA,NA,NA,FALSE,3562.63736263736,3563,1,"tot_amz_1129_1334_t",0,792,822,95.379997253418,NA,0,82.5508218170402,0.706956805456958,30.9494288135465,721.559308003867,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.362637362637543,972,9,100,450.371493378178,330.703585780156,599.956377875706,744.595493450892,-269.252792095551,269.252792095551,0.814181652915442,0.969062147636347,1
"118",1326,"1129_1334_blob_1469",NA,NA,NA,FALSE,1562.84153005464,1563,196,"tot_amz_1129_1334_t",0,756,765,97.5400009155273,NA,0,37.707190838031,0.776656772192151,18.7106467646081,348.303406731634,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.158469945355137,972,9,100,255.47956960936,184.476625866794,344.233249287567,446.805593567608,-159.756623420773,159.756623420773,0.865999270477382,0.779541285395593,1
"119",1073,"1129_1334_blob_897",NA,NA,NA,FALSE,1855.40540540541,1855,103,"tot_amz_1129_1334_t",0,795,806,86.6699981689453,NA,0,46.8279293422362,1.83211341132507,30.3307498155045,1472.58102627765,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.405405405405418,972,9,100,744.539734865997,502.771186612952,1046.7504201823,1502.22875282861,-543.979233569352,543.979233569352,1.08196183085592,0.980264173152637,1
"120",891,"1129_1334_blob_996",NA,NA,NA,FALSE,1872.97297297297,1874,96,"tot_amz_1129_1334_t",0,748,750,68.3899993896484,NA,0,47.3219693445474,1.48361357764911,50.1307708489621,2894.9611885839,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,1.02702702702709,972,9,100,854.474020671043,338.181278650957,1499.83994819615,2894.9611885839,-1161.65866954519,1161.65866954519,3.43501767507409,1,1
"121",859,"1202_0046_blob_1253",NA,NA,NA,FALSE,1908.10810810811,1908,53,"tot_amz_1202_0046_t",0,738,760,14.3400001525879,NA,0,48.3100493491696,0.856313877032371,55.8914556286763,3870.74467942961,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.108108108108354,972,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,1,1
"122",1138,"1202_0046_blob_1263",NA,NA,NA,FALSE,3481.31868131868,3479,109,"tot_amz_1202_0046_t",0,717,749,54.25,NA,0,81.1447079643085,1.02558522481784,25.9885391078424,1024.45541042703,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,2.31868131868123,972,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,0.667195759404629,1
"123",1334,"1202_0046_blob_1338",NA,NA,NA,FALSE,1854.05405405405,1854,79,"tot_amz_1202_0046_t",0,734,749,27.2900009155273,NA,0,46.7899262651354,1.48361357764911,17.8598106128047,470.035820793732,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.0540540540539496,972,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,0.180330958642158,1
"124",1,"1202_1412_blob_1",NA,NA,NA,FALSE,1728.48484848485,1727,4,"tot_amz_1202_1412_t",0,969,969,96.2200012207031,NA,0,43.0276216321507,0.856313877032371,10956.8617208343,324614.041817232,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,1.4848484848485,972,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,1,1
"125",911,"1202_1412_blob_1342",NA,NA,NA,FALSE,1933.78378378378,1933,59,"tot_amz_1202_1412_t",0,746,757,38.189998626709,NA,0,49.0321078140858,1.14507088207817,47.6655379850417,2026.48443027235,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.783783783783747,972,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,1,1
"126",640,"1202_1412_blob_754",NA,NA,NA,FALSE,1734.54545454545,1735,65,"tot_amz_1202_1412_t",0,879,879,95.6800003051758,NA,0,43.217637017655,1.03554236292287,148.823327498743,2731.26918716757,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.454545454545496,972,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.482264059128445,1
"127",1277,"1205_0335_blob_1042",NA,NA,NA,FALSE,3435.16483516484,3439,9,"tot_amz_1205_0335_t",0,745,777,98.9300003051758,NA,0,80.3466433451906,1.01562808671281,20.0874400536995,551.676782731393,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,3.83516483516451,972,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,0.573987347054408,1
"128",1132,"1206_0924_blob_493",NA,NA,NA,FALSE,3390.80459770115,3398,39,"tot_amz_1206_0924_t",0,514,519,96.6500015258789,NA,0,79.5865818031735,0.746785357877068,27.1745485082793,323.138418142691,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,7.19540229885115,972,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,0.518972923332399,1
"129",738,"1206_0924_blob_93",NA,NA,NA,FALSE,2991.91919191919,2994,28,"tot_amz_1206_0924_t",0,868,870,98.7900009155273,NA,0,72.7840310021204,0.587471148196627,93.9469780240252,735.888897772924,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,2.08080808080786,972,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,0.783571909854685,1
"130",624,"1213_2145_blob_732",NA,NA,NA,FALSE,3086.95652173913,3088,14,"tot_amz_1213_2145_t",0,869,889,98.9899978637695,NA,0,74.456166394558,0.716913943561985,197.666955428198,2637.24325756252,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,1.04347826086905,972,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,0.929454972882898,1
"131",629,"1213_2145_blob_863",NA,NA,NA,FALSE,3291.95402298851,3292,40,"tot_amz_1213_2145_t",0,839,861,98.4700012207031,NA,0,77.9524494878367,0.73682821977204,185.765858422499,2358.00241500194,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.0459770114939602,972,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,1,1
"132",656,"1213_2145_blob_976",NA,NA,NA,FALSE,3487.91208791209,3488,48,"tot_amz_1213_2145_t",0,837,854,98.3199996948242,NA,0,81.2587171956111,0.796571048402206,128.632911858615,1659.58049246015,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.0879120879117181,972,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,1,1
"133",1083,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,781,808,96.1100006103516,NA,0,38.6572677655524,1.57322782059436,29.1439906144224,560.025119282346,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.163934426229389,972,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,0.189470395118157,1
"134",1409,"1221_0832_blob_657",NA,NA,NA,FALSE,1326,1335,212,"tot_amz_1221_0832_t",0,862,872,84.629997253418,NA,0,29.2325046445403,0.786613910297178,16.5561522971839,189.000419867589,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,9,972,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,0.0630650220418393,1
"135",1100,"1221_0832_blob_717",NA,NA,NA,FALSE,1503.82513661202,1504,183,"tot_amz_1221_0832_t",0,834,854,98.9899978637695,NA,0,35.6550246745848,0.348499833675965,27.1985365450382,670.96202788328,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.174863387978121,972,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,0.160565351889152,1
"136",685,"1221_0832_blob_785",NA,NA,NA,FALSE,3156.52173913043,3157,146,"tot_amz_1221_0832_t",0,800,814,91.1100006103516,NA,0,75.6722648617854,0.607385424406682,113.93748355973,1660.72250676249,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,0.47826086956502,972,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,0.62087017429739,1
"137",909,"1221_0832_blob_823",NA,NA,NA,FALSE,1636.36363636364,1638,117,"tot_amz_1221_0832_t",0,858,873,95.5899963378906,NA,0,40.1393877724857,0.278799866940772,47.2139624478004,1465.80000403003,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,1.63636363636374,972,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,0.12102409871294,1
"138",586,"1221_0832_blob_912",NA,NA,NA,FALSE,1780.60606060606,1782,50,"tot_amz_1221_0832_t",0,790,808,72.0999984741211,NA,0,44.6617539474875,0.65717111493182,318.813414156321,5066.82346519503,NA,NA,0,0,0,"GCxGC_20181202_1221","sample",399,4,1,"3/16/2014 18:00","Night",41714.75,12,0,2014-03-16 18:00:00,1.39393939393926,972,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.755168837666983,1
"139",1027,"1128_1901_blob_958",NA,NA,NA,FALSE,2152.59259259259,2151,91,"tot_amz_1128_1901_t",0,839,846,91.9700012207031,NA,0,54.8260120602844,0.378126895485447,40.0146659554448,1065.03068423155,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,1.59259259259261,963,9,100,1260.8930028702,864.623157660972,1756.23030938174,2278.78077549432,-891.607151720768,891.607151720768,1.03120896522457,0.467368645411062,1
"140",2003,"1129_1334_blob_1218",NA,NA,NA,FALSE,3562.22222222222,3563,1,"tot_amz_1129_1334_t",0,705,798,78.3899993896484,NA,0,82.4364067712948,0.716450959867164,8.25340975370636,276.783302982553,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.777777777776464,963,9,100,450.371493378178,330.703585780156,599.956377875706,744.595493450892,-269.252792095551,269.252792095551,0.814181652915442,0.37172304347395,1
"141",1682,"1129_1334_blob_1469",NA,NA,NA,FALSE,1562.84153005464,1563,196,"tot_amz_1129_1334_t",0,802,816,97.7699966430664,NA,0,37.6976929204416,0.776155206522761,12.4746440797462,201.491558268719,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.158469945355137,963,9,100,255.47956960936,184.476625866794,344.233249287567,446.805593567608,-159.756623420773,159.756623420773,0.865999270477382,0.450960241253629,1
"142",1321,"1129_1334_blob_897",NA,NA,NA,FALSE,1855.03355704698,1855,103,"tot_amz_1129_1334_t",0,817,829,85.5100021362305,NA,0,46.8125412431961,1.84088093854757,21.8314266612433,662.227248977141,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.0335570469799222,963,9,100,744.539734865997,502.771186612952,1046.7504201823,1502.22875282861,-543.979233569352,543.979233569352,1.08196183085592,0.440829832161185,1
"143",1597,"1129_1334_blob_996",NA,NA,NA,FALSE,1877.85234899329,1874,96,"tot_amz_1129_1334_t",0,701,709,18.7600002288818,NA,0,47.4581763327245,1.96028943185877,13.6449082298495,265.644520464422,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,3.85234899328862,963,9,100,854.474020671043,338.181278650957,1499.83994819615,2894.9611885839,-1161.65866954519,1161.65866954519,3.43501767507409,0.0917609954537475,1
"144",1334,"1202_0046_blob_1253",NA,NA,NA,FALSE,1916.77852348993,1908,53,"tot_amz_1202_0046_t",0,756,772,21.2199993133545,NA,0,48.5595538383907,1.74137386078824,21.0696355831751,1547.53106090263,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,8.77852348993292,963,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,0.399801895776466,1
"145",1911,"1202_0046_blob_1263",NA,NA,NA,FALSE,3480,3479,109,"tot_amz_1202_0046_t",0,792,813,85.8300018310547,NA,0,81.0312009882035,1.06472573202481,9.02091871835,345.951936310785,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,1,963,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,0.225307673242863,1
"146",946,"1202_0046_blob_1338",NA,NA,NA,FALSE,1861.74496644295,1854,79,"tot_amz_1202_0046_t",0,747,772,34.4599990844727,NA,0,47.0024339165868,0.865711576506156,50.9939951050328,992.27864735703,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,7.744966442953,963,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,0.3806913256438,1
"147",1,"1202_1412_blob_1",NA,NA,NA,FALSE,1727.27272727273,1727,4,"tot_amz_1202_1412_t",0,999,999,97.2799987792969,NA,0,42.9767092407035,0.855760868730223,8231.53804879519,153253.507578925,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.272727272727252,963,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,0.472109914657394,1
"148",926,"1202_1412_blob_1342",NA,NA,NA,FALSE,1932.88590604027,1933,59,"tot_amz_1202_1412_t",0,743,757,46.2200012207031,NA,0,49.0152962545284,1.14433139423228,52.4194641667418,1899.57062626503,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.114093959731463,963,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,0.937372425807258,1
"149",754,"1202_1412_blob_754",NA,NA,NA,FALSE,1734.54545454545,1735,65,"tot_amz_1202_1412_t",0,999,999,95.6699981689453,NA,0,43.2045804487724,1.03487360869701,92.6901109039318,1519.6120436366,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.454545454545496,963,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.268320045460131,1
"150",2056,"1205_0335_blob_1042",NA,NA,NA,FALSE,3437.77777777778,3439,9,"tot_amz_1205_0335_t",0,681,715,98.0199966430664,NA,0,80.3096088293187,1.02492290092108,7.23669205734041,213.655537576362,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,1.22222222222172,963,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,0.222296060004124,1
"151",1897,"1206_0924_blob_493",NA,NA,NA,FALSE,3390.69767441861,3398,39,"tot_amz_1206_0924_t",0,496,502,94.5999984741211,NA,0,79.5120596010777,0.756253790970895,9.35309813381696,181.346625930807,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,7.30232558139414,963,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,0.291249765771333,1
"152",1121,"1206_0924_blob_93",NA,NA,NA,FALSE,2991.91919191919,2994,28,"tot_amz_1206_0924_t",0,844,851,98.5299987792969,NA,0,72.7518804283682,0.59704246655597,36.3851811501445,279.289491135343,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,2.08080808080786,963,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,0.297386467758334,1
"153",851,"1213_2145_blob_732",NA,NA,NA,FALSE,3086.95652173913,3088,14,"tot_amz_1213_2145_t",0,876,892,98.9899978637695,NA,0,74.4229359542065,0.716450959867164,72.3603983883513,1073.84763497931,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,1.04347826086996,963,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,0.378460736068977,1
"154",872,"1213_2145_blob_863",NA,NA,NA,FALSE,3290.6976744186,3292,40,"tot_amz_1213_2145_t",0,844,859,97.5,NA,0,77.8789826099175,0.746303083194962,67.8760384871857,852.500401641017,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,1.30232558139505,963,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,0.361534999377986,1
"155",1043,"1213_2145_blob_976",NA,NA,NA,FALSE,3488.88888888889,3488,48,"tot_amz_1213_2145_t",0,819,840,98.0800018310547,NA,0,81.183115126916,0.806007329850559,41.403047729691,642.770084111209,NA,NA,0,0,0,"GCxGC_20181202_1412","sample",400,4,1,"3/17/2014 6:00","Day",41715.25,12,0,2014-03-17 06:00:00,0.888888888889596,963,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,0.387308772928738,1
